Unnamed: 0,cik,entityName,companyFact,end,val,accn,fy,fp,form,filed,units
469423,5272,"American International Group, Inc.",StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,2022-05-03,1500000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469436,5272,"American International Group, Inc.",SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesCarryingAmount,2022-12-31,309664000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469447,5272,"American International Group, Inc.",SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesCost,2022-12-31,340287000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469458,5272,"American International Group, Inc.",SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesFairValue,2022-12-31,306066000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469524,5272,"American International Group, Inc.",SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,2020-12-31,16928000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469536,5272,"American International Group, Inc.",SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,2021-12-31,16434000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469545,5272,"American International Group, Inc.",SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,2022-12-31,16434000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469559,5272,"American International Group, Inc.",SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPriorYearClaimsAndClaimsAdjustmentExpense,2022-12-31,-356000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469592,5272,"American International Group, Inc.",SupplementaryInsuranceInformationAmortizationOfDeferredPolicyAcquisitionCosts,2020-12-31,4211000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469594,5272,"American International Group, Inc.",SupplementaryInsuranceInformationAmortizationOfDeferredPolicyAcquisitionCosts,2021-12-31,4573000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469595,5272,"American International Group, Inc.",SupplementaryInsuranceInformationAmortizationOfDeferredPolicyAcquisitionCosts,2022-12-31,4970000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469628,5272,"American International Group, Inc.",SupplementaryInsuranceInformationBenefitsClaimsLossesAndSettlementExpense,2020-12-31,28428000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469630,5272,"American International Group, Inc.",SupplementaryInsuranceInformationBenefitsClaimsLossesAndSettlementExpense,2021-12-31,27945000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469631,5272,"American International Group, Inc.",SupplementaryInsuranceInformationBenefitsClaimsLossesAndSettlementExpense,2022-12-31,26480000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469657,5272,"American International Group, Inc.",SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts,2021-12-31,10514000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469658,5272,"American International Group, Inc.",SupplementaryInsuranceInformationDeferredPolicyAcquisitionCosts,2022-12-31,15518000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469678,5272,"American International Group, Inc.",SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsAndLossExpenseReserves,2021-12-31,138976000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469679,5272,"American International Group, Inc.",SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsAndLossExpenseReserves,2022-12-31,134390000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469712,5272,"American International Group, Inc.",SupplementaryInsuranceInformationNetInvestmentIncome,2020-12-31,13631000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469714,5272,"American International Group, Inc.",SupplementaryInsuranceInformationNetInvestmentIncome,2021-12-31,14612000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469715,5272,"American International Group, Inc.",SupplementaryInsuranceInformationNetInvestmentIncome,2022-12-31,11767000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469748,5272,"American International Group, Inc.",SupplementaryInsuranceInformationOtherOperatingExpense,2020-12-31,8396000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469750,5272,"American International Group, Inc.",SupplementaryInsuranceInformationOtherOperatingExpense,2021-12-31,8790000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469751,5272,"American International Group, Inc.",SupplementaryInsuranceInformationOtherOperatingExpense,2022-12-31,9195000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469777,5272,"American International Group, Inc.",SupplementaryInsuranceInformationOtherPolicyClaimsAndBenefitsPayable,2021-12-31,1549000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469778,5272,"American International Group, Inc.",SupplementaryInsuranceInformationOtherPolicyClaimsAndBenefitsPayable,2022-12-31,1456000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469811,5272,"American International Group, Inc.",SupplementaryInsuranceInformationPremiumRevenue,2020-12-31,31440000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469813,5272,"American International Group, Inc.",SupplementaryInsuranceInformationPremiumRevenue,2021-12-31,34310000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469814,5272,"American International Group, Inc.",SupplementaryInsuranceInformationPremiumRevenue,2022-12-31,34829000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469847,5272,"American International Group, Inc.",SupplementaryInsuranceInformationPremiumsWritten,2020-12-31,23456000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469849,5272,"American International Group, Inc.",SupplementaryInsuranceInformationPremiumsWritten,2021-12-31,26417000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469850,5272,"American International Group, Inc.",SupplementaryInsuranceInformationPremiumsWritten,2022-12-31,26760000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469876,5272,"American International Group, Inc.",SupplementaryInsuranceInformationUnearnedPremiums,2021-12-31,19313000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469877,5272,"American International Group, Inc.",SupplementaryInsuranceInformationUnearnedPremiums,2022-12-31,18338000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469889,5272,"American International Group, Inc.",TaxCreditCarryforwardValuationAllowance,2022-12-31,864000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470075,5272,"American International Group, Inc.",TradingSecuritiesDebt,2021-12-31,6278000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470079,5272,"American International Group, Inc.",TradingSecuritiesDebt,2022-12-31,4485000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470378,5272,"American International Group, Inc.",TranslationAdjustmentForNetInvestmentHedgeIncreaseDecreaseGrossOfTax,2020-12-31,-128000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470390,5272,"American International Group, Inc.",TranslationAdjustmentForNetInvestmentHedgeIncreaseDecreaseGrossOfTax,2021-12-31,201000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470399,5272,"American International Group, Inc.",TranslationAdjustmentForNetInvestmentHedgeIncreaseDecreaseGrossOfTax,2022-12-31,312000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470504,5272,"American International Group, Inc.",TreasuryStockShares,2021-12-31,1087984129,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
470508,5272,"American International Group, Inc.",TreasuryStockShares,2022-12-31,1172543436,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
470522,5272,"American International Group, Inc.",TreasuryStockSharesAcquired,2020-12-31,12100000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
470528,5272,"American International Group, Inc.",TreasuryStockSharesAcquired,2021-12-31,49700000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
470531,5272,"American International Group, Inc.",TreasuryStockSharesAcquired,2022-12-31,90100000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
470635,5272,"American International Group, Inc.",TreasuryStockValue,2021-12-31,51618000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470639,5272,"American International Group, Inc.",TreasuryStockValue,2022-12-31,56473000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470727,5272,"American International Group, Inc.",TreasuryStockValueAcquiredCostMethod,2020-12-31,500000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470739,5272,"American International Group, Inc.",TreasuryStockValueAcquiredCostMethod,2021-12-31,2643000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470748,5272,"American International Group, Inc.",TreasuryStockValueAcquiredCostMethod,2022-12-31,5149000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470860,5272,"American International Group, Inc.",UnearnedPremiums,2021-12-31,19313000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470864,5272,"American International Group, Inc.",UnearnedPremiums,2022-12-31,18338000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470897,5272,"American International Group, Inc.",UnrealizedGainLossOnInvestments,2020-12-31,735000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470905,5272,"American International Group, Inc.",UnrealizedGainLossOnInvestments,2021-12-31,1889000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
470911,5272,"American International Group, Inc.",UnrealizedGainLossOnInvestments,2022-12-31,1392000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471043,5272,"American International Group, Inc.",UnrecognizedTaxBenefits,2019-12-31,4762000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471052,5272,"American International Group, Inc.",UnrecognizedTaxBenefits,2020-12-31,2343000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471060,5272,"American International Group, Inc.",UnrecognizedTaxBenefits,2021-12-31,1157000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471064,5272,"American International Group, Inc.",UnrecognizedTaxBenefits,2022-12-31,1191000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471101,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,2020-12-31,131000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471103,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,2021-12-31,1233000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471104,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,2022-12-31,33000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471191,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2020-12-31,286000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471199,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2021-12-31,69000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471203,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2022-12-31,63000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471299,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,2020-12-31,-128000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471307,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,2021-12-31,207000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471311,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,2022-12-31,2000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471345,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,2020-12-31,13000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471347,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,2021-12-31,37000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471348,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,2022-12-31,59000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471381,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,2020-12-31,45000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471383,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,2021-12-31,22000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471384,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,2022-12-31,29000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471394,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,2020-12-31,67000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471419,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,2020-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471420,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471421,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,2022-12-31,21000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471513,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,2020-12-31,2300000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471521,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,2021-12-31,1100000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471525,5272,"American International Group, Inc.",UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,2022-12-31,1200000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
471765,5272,"American International Group, Inc.",WeightedAverageNumberDilutedSharesOutstandingAdjustment,2020-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
471777,5272,"American International Group, Inc.",WeightedAverageNumberDilutedSharesOutstandingAdjustment,2021-12-31,10564430,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
471786,5272,"American International Group, Inc.",WeightedAverageNumberDilutedSharesOutstandingAdjustment,2022-12-31,9320632,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
472015,5272,"American International Group, Inc.",WeightedAverageNumberOfDilutedSharesOutstanding,2020-12-31,869309458,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
472027,5272,"American International Group, Inc.",WeightedAverageNumberOfDilutedSharesOutstanding,2021-12-31,864884879,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
472036,5272,"American International Group, Inc.",WeightedAverageNumberOfDilutedSharesOutstanding,2022-12-31,787941750,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
472265,5272,"American International Group, Inc.",WeightedAverageNumberOfSharesOutstandingBasic,2020-12-31,869309458,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
472277,5272,"American International Group, Inc.",WeightedAverageNumberOfSharesOutstandingBasic,2021-12-31,854320449,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
472286,5272,"American International Group, Inc.",WeightedAverageNumberOfSharesOutstandingBasic,2022-12-31,778621118,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
472397,5272,"American International Group, Inc.",WithdrawalFromContractHoldersFunds,2020-12-31,17854000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472405,5272,"American International Group, Inc.",WithdrawalFromContractHoldersFunds,2021-12-31,22481000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472411,5272,"American International Group, Inc.",WithdrawalFromContractHoldersFunds,2022-12-31,20722000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472459,5272,"American International Group, Inc.",WorkersCompensationDiscountAmount,2021-12-31,1829000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472463,5272,"American International Group, Inc.",WorkersCompensationDiscountAmount,2022-12-31,2532000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472466,5272,"American International Group, Inc.",DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAmortization1,2020-12-31,4211000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472473,5272,"American International Group, Inc.",DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAmortization1,2021-12-31,4573000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472482,5272,"American International Group, Inc.",DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAmortization1,2022-12-31,4970000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472493,5272,"American International Group, Inc.",DeferredPolicyAcquisitionCostsAndValueOfBusinessAcquired,2021-12-31,10514000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472497,5272,"American International Group, Inc.",DeferredPolicyAcquisitionCostsAndValueOfBusinessAcquired,2022-12-31,15518000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472504,5272,"American International Group, Inc.",DeferredTaxAssetsDerivativeInstruments,2021-12-31,543000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472505,5272,"American International Group, Inc.",DeferredTaxAssetsDerivativeInstruments,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472510,5272,"American International Group, Inc.",AdditionalCollateralAggregateFairValue,2021-12-31,2400000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472513,5272,"American International Group, Inc.",AdditionalCollateralAggregateFairValue,2022-12-31,2000000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472520,5272,"American International Group, Inc.",AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,2021-12-31,19993000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472523,5272,"American International Group, Inc.",AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,2022-12-31,2222000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472530,5272,"American International Group, Inc.",AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,2021-12-31,1903000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472533,5272,"American International Group, Inc.",AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,2022-12-31,31873000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472540,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,2022-12-31,9150000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472545,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,2022-12-31,9010000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472550,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,2022-12-31,91228000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472555,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,2022-12-31,73066000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472560,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,2022-12-31,44213000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472565,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,2022-12-31,39449000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472570,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,2022-12-31,50935000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472575,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,2022-12-31,48517000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472580,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,2022-12-31,60281000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472585,5272,"American International Group, Inc.",AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,2022-12-31,56114000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472588,5272,"American International Group, Inc.",AvailableforsaleSecuritiesSoldAtPar,2020-12-31,23000000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472593,5272,"American International Group, Inc.",AvailableforsaleSecuritiesSoldAtPar,2021-12-31,27300000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472601,5272,"American International Group, Inc.",AvailableforsaleSecuritiesSoldAtPar,2022-12-31,20500000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472607,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterest,2019-12-31,7000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472610,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterest,2020-12-31,186000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472617,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterest,2021-12-31,98000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472627,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterest,2022-12-31,186000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472635,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestBeforeAllowanceForCreditLoss,2021-12-31,259210000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472638,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestBeforeAllowanceForCreditLoss,2022-12-31,255993000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472645,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,2021-12-31,12293000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472648,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,2022-12-31,23486000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472655,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,2021-12-31,689000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472658,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,2022-12-31,5132000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472665,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerNumberOfPositions,2021-12-31,2644,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,security
472668,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerNumberOfPositions,2022-12-31,4048,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,security
472675,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,2021-12-31,58573000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472678,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,2022-12-31,173000000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472685,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,2021-12-31,1137000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472688,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,2022-12-31,26605000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472695,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterest,2021-12-31,277202000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472698,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleExcludingAccruedInterest,2022-12-31,226156000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472703,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleRealizedGain,2020-12-31,1824000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472708,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleRealizedGain,2021-12-31,1369000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472716,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleRealizedGain,2022-12-31,446000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472720,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleRealizedLoss,2020-12-31,810000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472725,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleRealizedLoss,2021-12-31,441000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472733,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleRealizedLoss,2022-12-31,1628000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472739,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleRestricted,2021-12-31,3583000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472742,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleRestricted,2022-12-31,2968000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472749,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleUnrealizedLossPosition,2021-12-31,70866000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472752,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleUnrealizedLossPosition,2022-12-31,196486000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
472759,5272,"American International Group, Inc.",DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,2021-12-31,1826000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
